w_lya,w_SiIV,CIV,CIII,MgII
4278.20108461668,4920.226965760769,5454.87888531636,6719.60333451861,9854.18371677384
3839.6993333680803,4415.91964164162,4895.77147153416,6030.86576197266,8844.16181002704
3098.08731002004,3563.0145529748097,3950.1862390390797,4866.04472470833,7135.97161978152
4345.60409778768,4997.745089948519,5540.82044488336,6825.47061450436,10009.43627777184
4694.598164692799,5399.1123901092,5985.8019520656,7373.6219634756,10813.290884726399
4263.2303024391595,4903.0095314439895,5435.79053439932,6696.089311720069,9819.700803268079
3922.27135623492,4510.883175494129,5001.05413009684,6160.55841297709,9034.35387138696
4003.65361903884,4604.4784030355095,5104.81979660668,6288.38235432343,9221.80550189592
4388.35654115196,5046.913354958189,5595.33153400492,6892.62020736067,10107.91001075448
4158.22849888836,4782.2501994102895,5301.90900106772,6531.16708031597,9577.84516293768
3425.14784678664,3939.15677738346,4367.20161090728,5379.74593462778,7889.30568521232
4522.58396620992,5201.28417186288,5766.47691317184,7103.44598089584,10417.08241293696
3728.33382226188,4287.8416060460695,4753.77595447676,5855.94830368151,8587.648339891439
3850.2145802686796,4428.01290241377,4909.17883532036,6047.381649547609,8868.382077549839
3494.25835357872,4018.6386372610796,4455.3202936894395,5488.29510814844,8048.49119735136
4738.46946980316,5449.56742346499,6041.73963502732,7442.52890877307,10914.34174510008
4654.28599130196,5352.75060424569,5934.40230555492,7310.30520734817,10720.43794145448
2833.85935142076,3259.1341365813896,3613.28493782252,4451.03219103827,6527.36281536888
4241.14324374,4877.607887235,5407.62864398,6661.398031355,9768.826632119999
4491.875439586081,5165.96724360612,5727.32230352016,7055.213297621161,10346.35000531104
3166.85500125384,3642.1021512642596,4037.8678181616797,4974.05545122218,7294.367508565919
3466.94127499824,3987.2221086783597,4420.48991704048,5445.38923984348,7985.57047305312
3254.35094084412,3742.72852970043,4149.4286690852405,5111.48190589299,7495.90106113656
4633.4126170956,5328.744781095899,5907.7879118012,7277.5202138087,10672.3593074328
3401.05925378076,3911.45323037139,4336.48768354252,5341.91092250827,7833.82128504888
4062.91967196648,4672.63846049922,5180.38640377096,6381.469228689461,9358.31581596624
3356.4086966794803,3860.10200336247,4279.55642287196,5271.78003654671,7730.9755365602405
4787.90196956916,5506.41821507649,6104.76806540932,7520.17060529257,11028.20196920808
3519.61658437272,4047.8023554895794,4487.65306042744,5528.1242907489395,8106.9000145233595
4205.76428244336,4836.9196362740395,5362.51904180272,6605.82967876972,9687.336590527679
3634.74699285048,4180.21028330022,4634.44897343896,5708.955126282461,8372.08535155824
2930.26343891268,3370.0055008547697,3736.2040365083603,4602.45032566061,6749.41492802184
3686.03110762536,4239.19056015954,4699.83828761672,5789.50508217122,8490.21048844368
3363.58645583844,3868.35692253741,4288.70835521588,5283.05386249013,7747.50841008072
4018.31167135476,4621.33617639489,5123.50940434052,6311.40518454377,9255.568089860879
3861.58418463792,4441.08873332988,4923.67553932784,6065.23944302684,8894.570227200958
4666.65968893644,5366.98121182191,5950.17926896188,7329.74009089863,10748.93886680472
4610.2635954024,5302.1218060386,5878.2719757448,7241.1609496498,10619.0390664912
4701.9781349268005,5407.599865997699,5995.2117116836,7385.2133944561,10830.2895206184
4310.882278736281,4957.81259799267,5496.548725565561,6770.93440957531,9929.45986311864
3169.8853285788,3645.5872371506994,4041.7316076876,4978.8150679851,7301.347405394399
2798.18838010452,3218.11005391353,3567.8030110960403,4395.005189721291,6445.20017323176
4409.07031667388,5070.73562858907,5621.74243300076,6925.1545254805105,10155.62103354744
2993.43596467188,3442.65827209857,3816.75155404676,4701.67294431401,6894.92320647144
2843.72433919548,3270.4795544114695,3625.86319500396,4466.52674200371,6550.08531016824
4556.69438100396,5240.513506661189,5809.96906740892,7157.02187703967,10495.650551130479
4257.84494815056,4896.81600176484,5428.92399053712,6687.63074609412,9807.29646100128
2633.57065481484,3028.78829109951,3357.90877375868,4136.44655867543,6066.028349383921
4178.08516199256,4805.08673451534,5327.22704717112,6562.35516544062,9623.58195799728
2874.5481459162,3305.92906274805,3665.1647914274004,4514.9404912236505,6621.083247915601
4533.92101186908,5214.32255801187,5780.932103511161,7121.25263568091,10443.19556856504
3984.7281457370404,4582.71280056906,5080.68905504808,6258.656852648581,9178.21356052752
2923.73135256384,3362.4931500417597,3727.87536303168,4592.1906327796805,6734.3692633459195
3556.34950896108,4090.0477578248697,4534.48902039516,5585.81926058991,8191.50870406104
2499.726106917,2874.8578093942497,3187.251578409,3926.22215534025,5757.737846346
4177.11408193716,4803.96992532849,5325.98888094532,6560.82992792857,9621.34522319208
3626.23098102252,4170.41628105303,4623.5907149820405,5695.57935914479,8352.47001711576
2509.88371962276,2886.53976612189,3200.2029441765203,3942.1763208547704,5781.13435804488
3466.34850158532,3986.5403782797293,4419.73410703764,5444.45819379789,7984.205109902159
3270.99199748724,3761.8668951056097,4170.64668729348,5137.61936355273,7534.23119713512
3564.33479266956,4099.23138604959,4544.67057910012,5598.36143380087,8209.90158722328
2933.56749418668,3373.8053928032696,3740.41684020636,4607.63987622111,6757.02531543384
4718.273020734,5426.340111013499,6015.9883481179995,7410.8071351055,10867.822304891999
4560.111255513841,5244.44314852926,5814.3257201816805,7162.388628367181,10503.52080044592
4191.16123432032,4820.125121538479,5343.89956663264,6582.893241486639,9653.70069633216
2558.1559556311204,2942.05617421218,3261.7519914842405,4017.9956364107406,5892.32209154256
3186.19249317096,3664.3416036179397,4062.52390006792,5004.42809444242,7338.90847197648
3767.0546291508,4332.3732104337,4803.1465445316,5916.7655626041,8676.8358131304
4527.70887147696,5207.178167164439,5773.01137402992,7111.49546941692,10428.88685060448
3591.6181374028797,4130.609118376319,4579.45794373376,5641.21431766976,8272.74461074944
2534.5686236052,2914.9291119752997,3231.6771920804003,3980.9479353329,5837.9922695976
2906.28730786212,3342.4312928649297,3705.63350267124,4564.79195314149,6694.18956682056
2900.121255447,3335.3399063767492,3697.7715372189996,4555.107175462749,6679.987005485999
2917.8226843350003,3355.69777315875,3720.3415727950005,4582.910118388751,6720.75954723
4635.71000644128,5331.38693764392,5910.71717585056,7281.1286335165605,10677.65099340864
4254.4082992553995,4892.863617986849,5424.5421246258,6682.2329359120495,9799.380664405198
4591.49538995472,5280.537072475079,5854.34175704144,7211.68246245044,10575.80936763936
3139.0263357991203,3610.09726241418,4002.3851476202403,4930.34605339674,7230.26842192656
3808.3944714628797,4379.91688659132,4855.856510353759,5981.6964381647595,8772.05583502944
2915.7668567508,3353.3334293336998,3717.7203097316,4579.6811103041,6716.0242619304
2694.63094641,3099.0118470524994,3435.7631075699996,4232.3515736325,6206.671418579999
3619.4695801009198,4162.64020263063,4614.96965617884,5684.9594908215895,8336.896161294959
3419.49111239268,3932.6511418247696,4359.98904646836,5370.86112287061,7876.2762602618395
3284.87545461192,3777.8338304533795,4188.34865492584,5159.42556736234,7566.20962321296
3307.33346532108,3803.6620951148698,4216.98352411516,5194.69948755991,7617.93822574104
3742.37590830948,4303.9909756199695,4771.68018038196,5878.00365974421,8619.99214350024
3338.83149570048,3839.8870072627196,4257.1447828889595,5244.17221354496,7690.489134858239
4582.39716757992,5270.073487855379,5842.74115666184,7197.39223994834,10554.85299999696
2528.18198811672,2907.58403970558,3223.53397431544,3970.91669643694,5823.281628795359
3086.17364027232,3549.31300926648,3934.99582973664,4847.3323889906405,7108.53029850816
4556.4932296182005,5240.28216866355,5809.7125912814,7156.70593641515,10495.1872295916
3570.68306060076,4106.53233297639,4552.7648766825205,5608.33241027327,8224.523854208881
4556.8275785994,5240.666693102849,5810.1388997138,7157.23108530005,10495.9573514772
3452.34602020932,3970.43655681573,4401.880378685641,5422.46504324589,7951.95252961416
3528.0416512847996,4057.4917647971993,4498.3953604496,5541.3572142595995,8126.305871222399
2773.49969794092,3189.71636289063,3536.32394585884,4356.22764100159,6388.33355921496
3128.0001023528403,3597.41633179401,3988.3262553846803,4913.02757921393,7204.87117482792
4752.29974802544,5465.473199399159,6059.37379741488,7464.25158655788,10946.197681686719
3608.23372383084,4149.71819127351,4600.643486390681,5667.31177025743,8311.01607999192
3210.65484539124,3692.47499956161,4093.71438550148,5042.85015556073,7395.25376948712
4104.56972859336,4720.538904561539,5233.49190535272,6446.88734575722,9454.250369227679
3134.82446850456,3605.2648245833398,3997.02759739512,4923.74634456462,7220.59006145328
3847.3972602109197,4424.77278960813,4905.58663864884,6042.9565949790895,8861.89281047496
4454.52077147844,5123.006793247409,5679.69359549588,6996.54177952013,10260.30922440072
4330.54552302684,4980.42668809251,5521.62015488268,6801.818699324431,9974.75114743992
2508.93785579736,2885.45195734254,3198.99692966072,3940.69068949022,5778.9557049796795
2617.18171672308,3009.93987945537,3337.01221686916,4110.705093776411,6028.27893001704
3923.4540338791203,4512.243336534179,5002.56209178024,6162.41599855674,9037.07798896656
2770.10905195596,3185.8168856391894,3532.00073551292,4350.90208579367,6380.523723306479
3325.60455011148,3824.6751055604695,4240.27989393596,5223.39716676071,7660.022882976239
3999.06133766568,4599.19696202802,5098.964452689361,6281.16943734786,9211.22788213584
3627.9535229605203,4172.39732334753,4625.78702540804,5698.28488848329,8356.43762975976
3019.80979705392,3472.99000235388,3850.37925375984,4743.09729265884,6955.67130700896
4427.3527615278,5091.761703892949,5645.0532873606,6953.870047489349,10197.7318569564
3808.58326021212,4380.134006702429,4856.09722362124,5981.99296127899,8772.49068112056
2854.8293347766403,3283.25106693096,3640.02251213728,4483.96892479528,6575.66397383232
3399.92431440948,3910.1479716449694,4335.04059008196,5340.12831756921,7831.20712530024
4822.5948610476,5546.3174383239,6149.0029009052005,7574.6613748127,11108.1117536088
2794.29622158492,3213.63380258163,3562.84035204684,4388.89192836459,6436.23517968696
4173.73846482528,4800.08773231992,5321.68483301856,6555.5279779845605,9613.57000400064
2433.68270668848,2798.9033340697197,3103.0435801649596,3822.4903662959596,5605.61694640224
3906.7670958498,4493.05220436345,4981.2855729546,6136.20647679585,8998.6421721924
2914.3521922210803,3351.70646733987,3715.91655541516,4577.45915198491,6712.765797941041
4133.100898772041,4753.35172240281,5269.87029774308,6491.70014031233,9519.96756835752
3445.57312190208,3962.64725560512,4393.24466025216,5411.8271164281605,7936.35219131904
3425.616247677,3939.69547078425,4367.798840929,5380.48163361025,7890.384575226
3049.48730798556,3507.12119129859,3888.21927683212,4789.71059985787,7024.02892723128
2649.47158168836,3047.07545611029,3378.1830966677203,4161.42152341597,6102.65370933768
4622.82627743976,5316.56975874114,5894.28990188552,7260.89266362002,10647.97528859088
4235.87384643696,4871.54771610444,5400.909949949921,6653.12159483692,9756.68937908448
3548.7691334986803,4081.32980207127,4524.82373603036,5573.91306094511,8174.04846528984
3397.2273541518,3907.0462809289497,4331.6018570086,5335.89230743735,7824.995088668399
4857.91154129424,5586.934061772359,6194.03309223248,7630.13190498548,11189.45834030112
4835.56108783176,5561.22949537914,6165.53536286952,7595.0269207540205,11137.977479486879
3850.35754596324,4428.17732284461,4909.36112234548,6047.60620017973,8868.71137722312
3942.1731047431203,4533.77156193018,5026.429661908241,6191.817311984741,9080.19451379856
4807.77831956136,5529.277391463539,6130.1112130887195,7551.389611843219,11073.98411001168
4549.61498094012,5232.37170724443,5800.942546877241,7145.90253988499,10479.34423278456
3867.8773681704,4448.3263293906,4931.6996020808,6075.123900585801,8909.0656156752
3073.78666735608,3535.06713419862,3919.20193981016,4827.87665447366,7079.99879557104
3235.1810426754,3720.6818217418495,4124.9862759658,5081.37249562705,7451.746124365199
2609.25258439404,3000.8208291983096,3326.9022534370797,4098.25111534383,6010.01538299352
3753.11984636472,4316.347247027579,4785.37913461144,5894.87874358294,8644.73916621936
3055.1047779751198,3513.5816700781797,3895.38177757224,4798.53374054874,7036.967912614559
3055.18989459996,3513.67956008019,3895.49030470092,4798.667429906671,7037.16396577848
3706.12600516392,4262.3010813313795,4725.4600922298405,5821.067352816341,8536.49602018896
2933.9144051037597,3374.2043643371394,3740.85916561352,4608.18475564802,6757.82437182288
2952.9525931308,3396.0995965286997,3765.1336229916,4638.0872939391,6801.6759343704
3547.29776222484,4079.6376234020095,4522.94767832868,5571.60203555793,8170.65938596392
3377.11702185,3883.9180087125,4305.96037245,5304.3057940125,7778.6740053
4724.02559260008,5432.95596628962,6023.323109198161,7419.84247503666,10881.07247684304
4223.89140868812,4857.76708444143,5385.63185867324,6634.30124790599,9729.08966120856
3705.4270319274,4261.49721379485,4724.5688731698,5819.96950285605,8534.8860419412
4444.9921949472,5112.048271600799,5667.5442762144,6981.5756165544,10238.361601593599
3396.50915581848,3906.22030320222,4330.68612517496,5334.76426136846,7823.34082834224
2461.82696632548,2831.27117804397,3138.92864601396,3866.69545557621,5670.44295610824
2884.4266981998003,3317.29008070095,3677.7603439046,4530.456347433351,6643.836986492401
4538.2264467774,5219.274105757349,5786.4217066198,7128.0150141185495,10453.1124812412
3302.1035377979997,3797.6473169594997,4210.315155646,5186.4850446835,7605.891885323999
4108.74751104636,4725.343643159789,5238.81874643372,6453.44922546947,9463.87325394168
4085.83556930952,4698.99332643978,5209.6050968810405,6417.46233353754,9411.09909052176
3056.69329109352,3515.40856996578,3897.40719584904,4801.02875605554,7040.62681031376
4802.7920427973195,5523.542828522729,6123.75350916164,7543.55786169689,11062.498981958159
3344.54024965788,3846.45246891507,4264.423674368761,5253.13873039851,7703.63837893944
2995.92776689752,3445.52401689678,3819.92870235704,4705.58672073854,6900.66269286576
4702.65343528812,5408.37650809143,5996.07274687324,7386.27406235599,10831.84497200856
3912.0673335135602,4499.14784404059,4988.04358968812,6144.5313530638705,9010.85046129528
4418.88343435968,5082.02139223152,5634.25455372736,6940.56760612336,10178.22405350784
3866.9887567318797,4447.304364813569,4930.56658666676,6073.72819330901,8907.01883475144
3208.4369266653603,3689.92423971954,4090.8864496967203,5039.36655725122,7390.14513196368
3023.00881184328,3476.6690904844195,3854.4581266045598,4748.12186023306,6963.039749684639
2448.33100184244,2815.7498860184096,3121.72074712388,3845.49787132313,5639.357060232719
4712.85305519496,5420.10677600394,6009.07767351592,7402.29420694042,10855.338240888479
3409.36479697788,3921.0051791450696,4347.07758600876,5354.95611478851,7852.95183709944
4277.72290590528,4919.6770271899195,5454.26918817856,6718.85227789456,9853.08230504064
3556.6130544141597,4090.3508533127397,4534.8250514743195,5586.23320113882,8192.115740818079
3702.3417842611198,4257.948965719679,4720.63505799424,5815.12362485824,8527.77964448256
2634.9706526130003,3030.39838533825,3359.6938274010004,4138.64548053225,6069.253030794001
4477.56860864352,5149.51339910328,5709.08051719904,7032.74211709304,10313.396402213759
3078.1955726589604,3540.13768004994,3924.8234718439203,4834.80154981842,7090.15403652048
4347.98036228556,5000.47795837359,5543.85027793212,6829.20292033287,10014.90964063128
4373.73506269908,5030.097644069369,5576.68855942116,6869.65482227841,10074.231665105039
4811.682716763,5533.7677181257495,6135.089476951,7557.52209601975,11082.977293494
4342.8345694734,4994.55994095135,5537.2891846118,6821.12062456055,10003.0570916892
4007.7679282914,4609.2101430658495,5110.0657067978,6294.84453915905,9231.2821857732
4510.78397487276,5187.71336618439,5751.43144842652,7084.91219541727,10389.90293254488
4626.51437893476,5320.81133038989,5898.99238000052,7266.68542057877,10656.470267900879
4114.7077783656,4732.198362563399,5246.4183275912,6462.8107845362,9477.601820692798
2627.0869641837603,3021.33159870714,3349.6418067735203,4126.26287905802,6051.09415686288
4004.972438805,4605.99513692625,5106.501344985,6290.45377301625,9224.84320209
2740.78823583864,3152.09592038646,3494.61551271128,4304.84902520678,6312.98769518832
4696.15036765524,5400.89753080761,5987.78107342948,7376.05994803873,10816.86614751912
3223.8166954343997,3707.6120368865995,4110.4962750088,5063.522959313799,7425.570083707199
3774.9448118225996,4341.447465892649,4813.2068455802,5929.15836433145,8695.0096455588
3948.64405479804,4541.21360177931,5034.68038414508,6201.98098047683,9095.099360345519
3529.7257248006,4059.4285657471496,4500.5426220862,5544.00232274995,8130.184877722799
2830.67034291756,3255.4665563715894,3609.2188233961197,4446.02333994687,6520.017420647279
3326.2585072126803,3825.42720142977,4241.1137156083605,5224.42431163561,7661.52917342184
4417.17992794104,5080.06224210006,5632.08251435608,6937.89197513158,10174.30028627952
3768.12725344536,4333.60680251454,4804.514183756721,5918.45029168622,8679.30643960368
4075.8936811476,4687.5594678489,5196.9287886052,6401.8469981377,9388.1994674088
4237.3894548772805,4873.290770572919,5402.84241182256,6655.50210181356,9760.18035197664
3829.35957319968,4404.02820274152,4882.5878604073605,6014.62550455336,8820.34574942784
2892.93535782576,3327.07562740764,3688.6092280075204,4543.82056675452,6663.43538625888
4265.12090963868,4905.18386040627,5438.201134810361,6699.05881460011,9824.05552860984
4548.537843244199,5231.1329244400495,5799.5691528833995,7144.210721779649,10476.863210379599
2940.43521767112,3381.70374952218,3749.1734645642405,4618.426741240741,6772.84406906256
3335.03783116764,3835.52403082371,4252.3077076442805,5238.2136528460305,7681.75100719032
4215.36613065516,4847.96242541799,5374.76178543132,6620.91092670207,9709.45298347608
4837.1947106589605,5563.10827454994,6167.61829784392,7597.59278831842,11141.74028052048
3744.8244686502003,4306.80698926155,4774.802193545401,5881.8495178291505,8625.6320288076
3195.3317104519197,3674.8523352133793,4074.17677060584,5018.78270604234,7359.959265132959
3509.56095460776,4036.23768619314,4474.83172702152,5512.3303058560205,8083.73840497488
4382.21849758836,5039.85418058529,5587.50528096772,6882.979422090971,10093.77196353768
2800.3305565669198,3220.5737049171294,3570.5343724608397,4398.36982261609,6450.134350002959
4508.95499492412,5185.60991282043,5749.09942524524,7082.039488052989,10385.690156176559
2806.8406835289597,3228.06080091744,3578.83504683392,4408.5950247459195,6465.12943458048
2880.2329717979997,3312.4670054594994,3672.413173646,4523.8694251834995,6634.177377323999
4400.12793060048,5060.451266487719,5610.34053018896,6911.1090689699595,10135.02361105824
4271.4296312298,4912.439326308449,5446.2450092146,6708.96767718085,9838.5867066324
2509.4615768430003,2886.05427274575,3199.6646951110006,3941.5132776797504,5780.162016534
4319.21505181608,4967.395863013619,5507.17334723016,6784.02237076866,9948.65313505104
2544.7188670955998,2926.6025935958996,3244.6191618012,3996.8905263087,5861.371807432799
3277.23715230444,3769.04925482391,4178.60951149788,5147.42838428463,7548.61595878872
4057.15879515024,4666.01305395636,5173.04105354448,6372.42084449748,9345.04651482912
3371.43062709336,3877.3782616865396,4298.709989852719,5295.37439588222,7765.576262227679
2587.0587644304,2975.2964021556,3298.6042381008,4063.3921492308,5958.8953035551995
3999.9093041871597,4600.172182140989,5100.04564419532,6282.5013052410695,9213.181043692079
3712.32412897788,4269.42935214507,4733.36295000876,5830.80250378851,8550.77245309944
4213.96839198816,4846.35492933624,5372.97961227232,6618.71555317432,9706.23350563008
4769.32872021372,5485.05769449483,6081.08642358444,7490.99832801219,10985.42132198136
2803.0439274255605,3223.69426895859,3573.99402971212,4402.631608237871,6456.38418595128
3977.45774883288,4574.35134158382,5071.41900584376,6247.23752421726,9161.46731008944
3590.7659126804397,4129.62900103791,4578.37132284988,5639.87576158663,8270.78164107672
3804.80679861672,4375.79081483058,4851.28208281544,5976.0614205619395,8763.79217779536
3244.5532773654,3731.4605394643495,4136.9362530958,5096.0930985695495,7473.3336375851995
3060.2818729392,3519.5356871388,3901.9827823984,4806.6652013884,7048.8925612896
3051.14708520804,3509.03004983181,3890.3355597150803,4792.31754710933,7027.851970925521
3602.44655043624,4143.062541847859,4593.26460696648,5658.2220830569795,8297.68620869712
4457.54740325856,5126.487629001839,5683.55267305312,7001.29559183512,10267.280609105279
3959.74716554196,4553.98294660569,5048.8372980349195,6219.42020282817,9120.67368257448
4840.997941561081,5567.48225297487,6172.46757059516,7603.566374539911,11150.50044286104
4290.90457772808,4934.83686093162,5471.076351254161,6739.5562149426605,9883.44427570704
2724.0397665623996,3132.8340230285994,3473.2605390647996,4278.542858719799,6274.410150571199
4757.66136503112,5471.639429562179,6066.21007528424,7472.67286896074,10958.547348742559
4650.6787494460805,5348.602026771119,5929.80292674016,7304.63945346616,10712.129209991039
3886.76449092828,4470.047826080669,4955.78144514956,6104.78916655931,8952.56922241464
4412.44817347308,5074.62039739287,5626.04933661916,6930.45999321391,10163.40141151704
3711.78154133124,4268.80533884661,4732.6711288814795,5829.95028256573,8549.52268520712
3694.9006753027197,4249.391176072079,4711.147344037439,5803.43616567144,8510.64018486336
4652.10513253512,5350.24246591818,5931.621622692241,7306.8798176687405,10715.41466589456
4608.25193814648,5299.80826114422,5875.70703163096,7238.001318174461,10614.40552080624
